F_Idx,F_CommID,F_Time,F_UserID,F_UserName,F_Comment,T_Idx,T_UserID,T_UserName,T_CommID,T_Time,T_Comment,Floor_Idx,Floor_CommID,Floor_UserID
1257,4383062915450446,2019-06-14 12:38:14+08:00,6072189504,BiBYAk,@聚美优品福利君 ,,,,,,,,,
1258,4383062844221266,2019-06-14 12:37:58+08:00,3476971703,诹访神子,汗……看错日期我还以为已经抽了呢@黒羽燐音 ,,,,,,,,,
1259,4383060625596558,2019-06-14 12:29:09+08:00,6341734721,天都幽兰,在转发一下@RDQAQ,,,,,,,,,
1260,4383059581044564,2019-06-14 12:25:00+08:00,5264335436,忧鱼与熊掌,@襟上花r 琪亚娜 http://t.cn/AiNhbK5k,,,,,,,,,
1261,4383058641685478,2019-06-14 12:21:16+08:00,1900135044,团成个大球,要不要试一试运气呀@_妹抖萝卜 ,,,,,,,,,
1262,4383058079636612,2019-06-14 12:19:01+08:00,2716276933,被簇拥着的寂寞,@火箭少女101_赖美云   原神来了,,,,,,,,,
1263,4383057060310140,2019-06-14 12:14:59+08:00,1815131740,龍丶殇冰,@testlongyuan ,,,,,,,,,
1264,4383056188186766,2019-06-14 12:11:31+08:00,7094764657,北凉道白衣,@原神 。,,,,,,,,,
1265,4383055978384438,2019-06-14 12:10:40+08:00,5475050116,XieScorpio,@不要问我为什么在这里名字这么长  手机游戏，转一个抽奖哦。,,,,,,,,,
1266,4383052895416463,2019-06-14 11:58:25+08:00,3691326194,芙芙kira,@爱吃巴沙鱼的BSY 现在才看到 马上开奖了[二哈],,,,,,,,,
1276,4383042778513800,2019-06-14 11:18:13+08:00,7110322444,双山之后花园,@甜美冰凌酱酱 @最新锦鲤 ,,,,,,,,,
1278,4383041356866010,2019-06-14 11:12:34+08:00,5446701248,神33040,许愿内测资格~！求中奖@新浪娱乐 @原神,,,,,,,,,
1280,4383025720204701,2019-06-14 10:10:27+08:00,7004477120,F秋天的秋田犬,@扶贫大佬 不知道会不会中奖！,,,,,,,,,
1283,4383005546112752,2019-06-14 08:50:16+08:00,7144892619,八瓜015,@头顶胖次的菲酱 想玩QwQ,,,,,,,,,
1284,4382910213490204,2019-06-14 02:31:27+08:00,5843616216,柒夏醉梦尘,@JackHZQ (*￣rǒ￣),,,,,,,,,
1286,4382881285681945,2019-06-14 00:36:31+08:00,3694733341,Phan晓鸦,@ASTRO72261 差点漏了一个,,,,,,,,,
1288,4382876890481793,2019-06-14 00:19:03+08:00,6173722906,看大猫喵喵喵,@似幻梦_Dream 我中了就 emmmm中了就emmm嗯٩(•̤̀ᵕ•̤́๑),,,,,,,,,
1290,4382873572108239,2019-06-14 00:05:51+08:00,2288148724,给大佬递冰阔落,@Edccqqq 米卫兵！出动！,,,,,,,,,
1291,4382853720400721,2019-06-13 22:46:59+08:00,6415997448,老年人刚通网,@Ego_TDC24,,,,,,,,,
1297,4382804965647476,2019-06-13 19:33:15+08:00,5340921871,冷眸---Sou,@Lee丶yb,,,,,,,,,
1298,4382789727848059,2019-06-13 18:32:42+08:00,5671412375,墨蓝TF,[馋嘴][馋嘴][馋嘴][馋嘴]@珈百璃大人,,,,,,,,,
1299,4382788360499889,2019-06-13 18:27:16+08:00,5671412375,墨蓝TF,[馋嘴]@想中一次奖555  抽中就玩，不为别的，为了米哈游,,,,,,,,,
1300,4382784862418486,2019-06-13 18:13:22+08:00,5170887906,KIAAAAAAAA,@满怀希望的信仰  还有一个,,,,,,,,,
1301,4382756525708081,2019-06-13 16:20:45+08:00,3830807913,o唯爱V,@bilibiliyoo贩卖姬 66666,,,,,,,,,
1302,4382754659477567,2019-06-13 16:13:21+08:00,6022645651,默默路过的蓬蒿人,@妩媚小奈,,,,,,,,,
1305,4382732404695479,2019-06-13 14:44:55+08:00,2136166244,九处,@青山微恙 ,,,,,,,,,
1310,4382705833332068,2019-06-13 12:59:20+08:00,6206132648,lovepeacemusic1314,@奔奔是个小毛球 ,,,,,,,,,
1311,4382704315321928,2019-06-13 12:53:18+08:00,1917479163,安澈c,抽我选我@跌跌撞撞才明白了许多1226 ,,,,,,,,,
1312,4382699894544302,2019-06-13 12:35:43+08:00,2270186244,错过你笑,@泻药人在火星刚下飞船 ,,,,,,,,,
1313,4382697541297922,2019-06-13 12:26:22+08:00,1789618461,__CICC__,@欢欢是个小狮子 ,,,,,,,,,
1315,4382689517813059,2019-06-13 11:54:29+08:00,2158238485,Ray_约定湘南,@Ray_YiLong冲鸭 蹲,,,,,,,,,
1316,4382684485028194,2019-06-13 11:34:29+08:00,5192996475,火耀天穹,想拥有@圣基团团长Saber ,,,,,,,,,
1317,4382683214040589,2019-06-13 11:29:27+08:00,6126631067,终极鱿鱼香蕉牛奶象拔蚌,@任天堂香港有限公司 ,,,,,,,,,
1318,4382674355236355,2019-06-13 10:54:15+08:00,1695757775,喵和仓鼠是一家,@我是你晗大大,,,,,,,,,
1319,4382669997566164,2019-06-13 10:36:55+08:00,1987653293,17173轩辕,这游戏画面不错，看视频操作感也应该不差，可以关注下。@范小shuai,,,,,,,,,
1320,4382665324849516,2019-06-13 10:18:22+08:00,2508583153,NESTSIGNIZ,@zASVA ,,,,,,,,,
1321,4382658286950940,2019-06-13 09:50:23+08:00,6571077798,三千路云月73629,@笑成沙雕了,,,,,,,,,
1322,4382656328547536,2019-06-13 09:42:37+08:00,3481952271,来自B站的金克丝,我来看看与塞尔达有什么区别@游戏圈逗比君 ,,,,,,,,,
1323,4382644454005942,2019-06-13 08:55:25+08:00,1198161997,Antares1906,@苻悠 为了ps4[doge],,,,,,,,,
1325,4382628998658687,2019-06-13 07:54:01+08:00,6912787337,tangjiahua26344,@崩坏三 ，awsl,,,,,,,,,
1326,4382627215402707,2019-06-13 07:46:56+08:00,3454357502,钥匙会落地,@AcFun弹幕视频网 lei了 lei了,,,,,,,,,
1327,4382626267698719,2019-06-13 07:43:10+08:00,7011383214,佐佐木了啊,@飞碟说 ,,,,,,,,,
1328,4382625558947971,2019-06-13 07:40:21+08:00,7153535344,中了大家发,666@原神,,,,,,,,,
1329,4382624807948956,2019-06-13 07:37:22+08:00,6072189504,BiBYAk,@安兔兔 ,,,,,,,,,
1330,4382624216563648,2019-06-13 07:35:00+08:00,6960543838,小宝宝无敌了,@原神 ,,,,,,,,,
1331,4382623625074267,2019-06-13 07:32:40+08:00,1635476621,我真的是一只小恐龙啊,@安兔兔 ,,,,,,,,,
1332,4382623432153864,2019-06-13 07:31:53+08:00,2648631657,禹声魅夜,@我真的是一只小恐龙啊 ,,,,,,,,,
1333,4382622031090726,2019-06-13 07:26:20+08:00,2005222473,猪啊豪,@就是个少女 ,,,,,,,,,
1334,4382620584197865,2019-06-13 07:20:35+08:00,6286023925,有栖川橙子,@原神 ,,,,,,,,,
1335,4382583989112066,2019-06-13 04:55:09+08:00,3174733554,SvS小雨10032,@Preshime  快看，是ps4,,,,,,,,,
1336,4382580356456396,2019-06-13 04:40:44+08:00,2950164140,不要再吃糖了啊_,@东东不在 抽奖还是要的[嘻嘻],,,,,,,,,
1337,4382577454101439,2019-06-13 04:29:12+08:00,5745516983,N1ve,希望遇见原神@原神 ,,,,,,,,,
1338,4382569602315993,2019-06-13 03:58:00+08:00,5918534292,阿尔法雨果,@一枚搞机的原子弹 来玩啊 ,,,,,,,,,
1340,4382523381856989,2019-06-13 00:54:19+08:00,3018654483,复方晚公子,@步月来兮缓缓归 加倍概率。,,,,,,,,,
1341,4382518075670282,2019-06-13 00:33:15+08:00,5385335843,掰筷子,此刻正是，中奖之时！@不会冻 ,,,,,,,,,
1342,4382494360901944,2019-06-12 22:59:00+08:00,6306625467,鸩约QwQ,嘛，我只是想说期待……[太开心]@原神 ,,,,,,,,,
1345,4382481551495922,2019-06-12 22:08:06+08:00,1776085693,chelly丶,@最蟀大脸猫a ,,,,,,,,,
1346,4382455517717158,2019-06-12 20:24:40+08:00,6280905801,QQ08097,@新华视点 求欧！！！！！！,,,,,,,,,
1347,4382451167774935,2019-06-12 20:07:23+08:00,2089733371,Popure_,@Yukkuri_ 原神（-HYZX-）,,,,,,,,,
1348,4382444675080211,2019-06-12 19:41:35+08:00,6730411737,狭缝中的光芒,@原神 期待期待(๑˙ー˙๑)@胡图图糊涂不芔圖 ,,,,,,,,,
1349,4382444004050953,2019-06-12 19:38:55+08:00,6730411737,狭缝中的光芒,@崩坏3,,,,,,,,,
1350,4382438254238801,2019-06-12 19:16:03+08:00,5458967366,穿刺术,@AcFun弹幕视频网,,,,,,,,,
1353,4382411523272920,2019-06-12 17:29:51+08:00,6450491054,我不是你的可爱吗,@猪蹄爱搓泥,,,,,,,,,
1354,4382406809601134,2019-06-12 17:11:07+08:00,5465492393,即将燃尽的红莲,@小小小饿鱼 只想要测试资格,,,,,,,,,
1357,4382390660812111,2019-06-12 16:06:57+08:00,2423705720,Beloved_Blood,@叮当凤儿槑又槑 能给个测试的机会吗,,,,,,,,,
1359,4382371749509272,2019-06-12 14:51:47+08:00,5995690498,孤剑丶kkk,@逆水寒 中中中！,,,,,,,,,
1360,4382371162223892,2019-06-12 14:49:27+08:00,5995690498,孤剑丶kkk,@帝烨大大 中中中！！！！！！,,,,,,,,,
1363,4382353981601699,2019-06-12 13:41:11+08:00,2340522332,Lemon-小猴子,@咆哮之星 [二哈],,,,,,,,,
1365,4382343424861780,2019-06-12 12:59:15+08:00,1739302677,進擊的暖寶寶-T_T,@和_哥Gor ,,,,,,,,,
1368,4382329856426720,2019-06-12 12:05:20+08:00,5600255013,poi的提督,@戰五渣的BIBIA =W=rua~！,,,,,,,,,
1370,4382315541541153,2019-06-12 11:08:27+08:00,2491353941,Dark逆,万一中了呢@花小泉杏_ ,,,,,,,,,
1377,4382306141216707,2019-06-12 10:31:06+08:00,1991023003,向着太阳奔跑吧,这游戏有单机版吗？或者可以不联网组队自己玩@赵家的山河,,,,,,,,,
1379,4382301146297257,2019-06-12 10:11:15+08:00,5728212270,林林林有雪,@21世纪的大文豪 中奖绝缘体[允悲][泪],,,,,,,,,
1382,4382298885461357,2019-06-12 10:02:16+08:00,5815262099,容我时醒时醉,@老夫和千秋永远在一起 ,,,,,,,,,
1384,4382293089354265,2019-06-12 09:39:14+08:00,6578844396,itharius-,@任天堂香港有限公司,,,,,,,,,
1389,4382281974531357,2019-06-12 08:55:04+08:00,2851767270,易超,来围观抄袭塞尔达的游戏@11和C,,,,,,,,,
1392,4382279051065843,2019-06-12 08:43:26+08:00,2007115431,DaftStone,@msn之魂 安排,,,,,,,,,
1396,4382271433984640,2019-06-12 08:13:10+08:00,3602716454,让世界变得更热闹吧,@Makthing ,,,,,,,,,
1399,4382193041871120,2019-06-12 03:01:40+08:00,6369708097,满岛黑黑黑,@哪里都假装不正经 ,,,,,,,,,
1400,4382190084870958,2019-06-12 02:49:55+08:00,5662424411,二十三年雨,@清泉缓缓枫流丹 ,,,,,,,,,
1411,4382154358180215,2019-06-12 00:27:57+08:00,1861950782,打游戏的小李,@Saiya-jin 来呀,,,,,,,,,
1412,4382150999091425,2019-06-12 00:14:37+08:00,1973147427,注销990011232,原神！@表里不是熊 @懒癌晚期重病者,,,,,,,,,
1414,4382139182890433,2019-06-11 23:27:39+08:00,5683345867,二三六猫眼,@欧不起来iAi 你这id不吉利啊！,,,,,,,,,
1418,4382090839463454,2019-06-11 20:15:33+08:00,2482877025,昊哥昊哥耗,真实//@花盆栽柳树谁也拦不住:国内厂商总以为玩家是傻子，东抄抄西抄抄就能出来骗钱[微笑]然而事实是，国内很大一部分玩家确实是傻子[可爱],,,,,,,,,
1420,4382070988182406,2019-06-11 18:56:40+08:00,6208232771,别说了蚌埠住了,@原神 [doge][doge],,,,,,,,,
1421,4382064771894008,2019-06-11 18:31:59+08:00,2559684645,多啦Li萌,@爱吃紫薯的背心儿 ,,,,,,,,,
1424,4382052079908101,2019-06-11 17:41:33+08:00,5575456278,人群中的小黑,@崩坏3,,,,,,,,,
1425,4382044790741774,2019-06-11 17:12:35+08:00,6212572271,报于桃花,@不愿透露姓名的photographer ,,,,,,,,,
1427,4382035893864399,2019-06-11 16:37:13+08:00,3046399192,Centity,@-Miserable-,,,,,,,,,
1432,4382018215387652,2019-06-11 15:26:58+08:00,1685316105,昨天炖的鱼,@阿崇T 拉低中奖率,,,,,,,,,
1465,4382003786816490,2019-06-11 14:29:39+08:00,2796207394,不抽烟CHIRS,#原神# ▶序章PV：捕风的异乡人◀ 维系者正在死去，创造者尚未到来。 但世界不会再度灼烧，因为你将登上「神」之座。  #转发抽奖#关注@原神 并转发@ 一位好友，我们将通过@微博抽奖平台 送出以下奖品：         ※一等奖： PS4 Pro （2名）         ※二等奖： http://t.cn/AiCLxa7X@kevenhu   中中中,,,,,,,,,
1466,4382000997651097,2019-06-11 14:18:33+08:00,5763577478,Mona-忬嵐,幸好有这样设备@曲奇饼干耶 ,,,,,,,,,
1469,4381999336434864,2019-06-11 14:11:57+08:00,6830365241,凄凄惨惨戚戚年年朝朝暮暮,@ZiYuZhuooo 转发微博,,,,,,,,,
1470,4381998879562227,2019-06-11 14:10:09+08:00,6830248262,让我无法抗拒的一次旅行,@小小捌陆後 转发微博,,,,,,,,,
1471,4381998590307089,2019-06-11 14:08:59+08:00,1878886123,他他达拉菲草莓味冰激凌凌凌凌,@小小钢马甲 转发微博,,,,,,,,,
1472,4381998367627030,2019-06-11 14:08:06+08:00,6857354725,一班萌萌哒嘴嘟嘟的幼崽,@小小钢马甲 注册发,,,,,,,,,
1476,4381994248891319,2019-06-11 13:51:45+08:00,5777530068,赠与你的山茶花,@18制药守护爱心李双节,,,,,,,,,
1478,4381982819163615,2019-06-11 13:06:20+08:00,6068038674,局外者动力羊,@纯_简_拉基_茨德 拉低中奖率,,,,,,,,,
1479,4381974652962763,2019-06-11 12:33:53+08:00,5880468958,你咋这么你为啥,@仙剑-后会有七 ,,,,,,,,,
1481,4381958819802454,2019-06-11 11:30:58+08:00,2525661924,芬forLOVE,其实我是为了测试资格.......嗯，是的[馋嘴]@I雷大妈I ,,,,,,,,,
1482,4381958006597539,2019-06-11 11:27:43+08:00,5611791018,花果要早睡早起,今天也要痴心妄想的转发@金瑶you ,,,,,,,,,
1484,4381948959301533,2019-06-11 10:51:46+08:00,3191193944,啊烽烽烽,@原神 @付万点 ,,,,,,,,,
1487,4381943846292412,2019-06-11 10:31:27+08:00,3198800621,就是把不爱吃鱼,让我也做一波抽奖狗[嘻嘻]@仙人掌没有糖 ,,,,,,,,,
1488,4381943820635141,2019-06-11 10:31:21+08:00,5692971299,白米饭叔叔,#转发抽奖# @原神 @DeicideFly 求中奖。,,,,,,,,,
1489,4381941841184707,2019-06-11 10:23:29+08:00,6402624761,诶原来是你喔,@Shiro万虫虫 拉低拉低拉低,,,,,,,,,
1490,4381941187316292,2019-06-11 10:20:54+08:00,6402624761,诶原来是你喔,@Kohzee 拉低中奖率拉低中奖率拉低中奖率求求你们抽中我吧qaq,,,,,,,,,
1491,4381937617918580,2019-06-11 10:06:42+08:00,6460561161,我什么时候能遇到心软的财神爷,@为了能当锦鲤 @佛系锦鲤汪_Diamond @AllureLove锦鲤 ,,,,,,,,,
1493,4381932055624477,2019-06-11 09:44:37+08:00,1635476621,我真的是一只小恐龙啊,@爱改名的狸酱,,,,,,,,,
1494,4381932026538861,2019-06-11 09:44:30+08:00,1635476621,我真的是一只小恐龙啊,@爱拆快递的熊姐 666,,,,,,,,,
1495,4381932005516285,2019-06-11 09:44:24+08:00,1635476621,我真的是一只小恐龙啊,@禹声魅夜 ,,,,,,,,,
1496,4381931610938338,2019-06-11 09:42:51+08:00,6960543838,小宝宝无敌了,@毛小星Ryan 888,,,,,,,,,
1497,4381931599188077,2019-06-11 09:42:47+08:00,6960543838,小宝宝无敌了,@毛小星Ryan,,,,,,,,,
1498,4381931082499251,2019-06-11 09:40:45+08:00,6072189504,BiBYAk,@吃不胖的小5 ,,,,,,,,,
1499,4381931040893022,2019-06-11 09:40:34+08:00,6072189504,BiBYAk,@禹声魅夜 ,,,,,,,,,
1500,4381930377855074,2019-06-11 09:37:56+08:00,2648631657,禹声魅夜,@樱花社官博 ,,,,,,,,,
1501,4381930353171790,2019-06-11 09:37:51+08:00,2648631657,禹声魅夜,@英伟达游戏 ,,,,,,,,,
1503,4381917098895030,2019-06-11 08:45:10+08:00,3695595827,瞌睡的貓DrowsyCat,@不给滚 嘿嘿嘿,,,,,,,,,
1504,4381917035874779,2019-06-11 08:44:56+08:00,5536906840,朱子彧2333,@没什么嘻嘻哈哈了  这个奖更大一些[doge],,,,,,,,,
1505,4381905002429058,2019-06-11 07:57:07+08:00,2261598973,重庆Chika酱,@重庆Ruby酱 ,,,,,,,,,
1507,4381864665968342,2019-06-11 05:16:50+08:00,1269342390,Yan-zitiao,@BestHaruko 完全模仿塞尔达，但是感觉应该还多好玩,,,,,,,,,
1510,4381806096613471,2019-06-11 01:24:06+08:00,5684324187,张吖吖吖丫,@山海与天丷 炒鸡想玩吖,,,,,,,,,
1511,4381791814698521,2019-06-11 00:27:21+08:00,2495405157,萌萌的小财哥丶,@辣条百味丝 啦啦啦啦,,,,,,,,,
1512,4381791081081601,2019-06-11 00:24:25+08:00,1798753384,健身环小冒险,塞尔达即视感？？？@引燃大爆炸 ,,,,,,,,,
1513,4381789462526477,2019-06-11 00:17:59+08:00,5819345971,哎呀sizn,@那天的我ui 来咯，国产游戏[鼓掌],,,,,,,,,
1514,4381784059712176,2019-06-10 23:56:31+08:00,2509381487,-Violet_Evergarden-,终于等到内测了@AcFun弹幕视频网 ,,,,,,,,,
1515,4381783015341279,2019-06-10 23:52:23+08:00,6222252165,劳拉Candy糖糖,@晨光Land @Highfashion015 @看到尽头以前就一起走吧 [给力][给力][给力][给力][给力][给力][给力],,,,,,,,,
1519,4381769002088605,2019-06-10 22:56:42+08:00,1884723515,狼小灬灰,@cost_to_cost ！！！我要,,,,,,,,,
1520,4381768549504902,2019-06-10 22:54:53+08:00,1161911767,燃烧de狒狒,我觉得我可以！@李晨钟啊- ,,,,,,,,,
1521,4381760542366750,2019-06-10 22:23:04+08:00,5756837243,不止夕阳近黄昏,@阿拉斯加懂了吧  求资格，我不管我就要玩,,,,,,,,,
1522,4381758097603851,2019-06-10 22:13:22+08:00,5259700640,tjdd1,"@汪汪丶Soralic  ,让我看看你运气咋样",,,,,,,,,
1523,4381732192966838,2019-06-10 20:30:26+08:00,3494627782,SaigusaHaruka,@大约是滩废水啦  抽…,,,,,,,,,
1525,4381729630205642,2019-06-10 20:20:15+08:00,2693416411,纯洁善良温柔小绵羊咩,@邪恶不坏：这即视感也太强了吧我的天[允悲],,,,,,,,,
1526,4381726408705592,2019-06-10 20:07:26+08:00,1557964837,绝缘_逻辑,《原神》开放大世界期待期待呀！@白敬亭 ,,,,,,,,,
1527,4381724072635471,2019-06-10 19:58:10+08:00,3931777091,可乐沫的夏天,@YZL-CHL [doge],,,,,,,,,
1528,4381723921997354,2019-06-10 19:57:34+08:00,3931777091,可乐沫的夏天,@泛式 ,,,,,,,,,
1530,4381717269742986,2019-06-10 19:31:07+08:00,3963890471,我超级喜欢华子哥哥,@梅子童学 ,,,,,,,,,
1531,4381716351036130,2019-06-10 19:27:29+08:00,1256751547,超级抠的华子的同事,@矜持的白骑士 ,,,,,,,,,
1536,4381705466714990,2019-06-10 18:44:14+08:00,5904467888,明眸皓月_,@送葬staly  希望中奖啊qaq,,,,,,,,,
1537,4381703625995175,2019-06-10 18:36:54+08:00,2492392313,hikikomori咯,@松坂峰 那就一人一个ps4吧,,,,,,,,,
1538,4381702627068916,2019-06-10 18:32:57+08:00,5646841751,作死还是不会死,拉低中奖率@今天也是猫耳 一起来呀,,,,,,,,,
1539,4381702292462976,2019-06-10 18:31:37+08:00,3316171065,星冉泽银,@莫挨老子9102 ,,,,,,,,,
1540,4381701519802806,2019-06-10 18:28:32+08:00,6027499723,神烦g916,@米哈游miHoYo @索尼中国   nb，没了,,,,,,,,,
1541,4381700257935827,2019-06-10 18:23:31+08:00,6347607441,无以言语的弱,@正经的哼汰桑 leile leile,,,,,,,,,
1542,4381699309755128,2019-06-10 18:19:45+08:00,3123751063,名叫菜月昴的骑士,@凯凯凯凯凯凯凯Cat丶 ,,,,,,,,,
1543,4381698332415087,2019-06-10 18:15:52+08:00,3216008541,寂灭千星_776,@反犬TDog,,,,,,,,,
1544,4381695640197827,2019-06-10 18:05:10+08:00,6437520613,嚻嚻94746,给我也整一个@NaiveFrog丶 ,,,,,,,,,
1548,4381680225504253,2019-06-10 17:03:56+08:00,5499537153,谁染青衣沫肆雪,@天天卡牌,,,,,,,,,
1551,4381674890522272,2019-06-10 16:42:44+08:00,3004665147,yilililii,@叛逆性百万亚瑟王 😬,,,,,,,,,
1552,4381674500700759,2019-06-10 16:41:10+08:00,2744046920,MO_o233,期待原神很久了  mhynb  @网易电竞NeXT,,,,,,,,,
1553,4381670087631909,2019-06-10 16:23:39+08:00,3662397913,活死_猫,@我寄愁心与明月914,,,,,,,,,
1554,4381667529532503,2019-06-10 16:13:29+08:00,5504761484,心镜D,@@一碗肉很多的皮蛋瘦肉粥,,,,,,,,,
1555,4381667491698195,2019-06-10 16:13:19+08:00,5084148035,全都给我木达木达,我就想要个ps4 pro@八雲家的冰糖橙 ,,,,,,,,,
1556,4381666485718040,2019-06-10 16:09:20+08:00,3950214461,春和景明云淡风清,喜欢@幸福的hzz189,,,,,,,,,
1557,4381662479409540,2019-06-10 15:53:25+08:00,1779617041,余尧吉,@罐头鲍  [好爱哦]这么棒,,,,,,,,,
1558,4381662387051570,2019-06-10 15:53:03+08:00,5967119364,侯富友1999,@崩坏3 我要玩内测,,,,,,,,,
1559,4381660810120700,2019-06-10 15:46:46+08:00,2264463611,真新镇的大木博士,@惹惹惹敲破锣 重在参与,,,,,,,,,
1561,4381657534539692,2019-06-10 15:33:46+08:00,1683611284,奶爸雪过云清,抽奖来点测试资格啊，，很期待！@蝴蝶爱上沧海,,,,,,,,,
1562,4381657483916768,2019-06-10 15:33:34+08:00,5709001452,零一灵依泠,@娱乐用万能天使 ,,,,,,,,,
1563,4381657207925556,2019-06-10 15:32:28+08:00,5446940498,娱乐用万能天使,@原神 @零一灵依泠 期待米哈游新作  单凭美工便足以让人为之买单的优质作品,,,,,,,,,
1564,4381656071210731,2019-06-10 15:27:57+08:00,5660691014,永远都是温迪厨,@被封号的eilinna 试图安利给太太,,,,,,,,,
1567,4381627717442887,2019-06-10 13:35:16+08:00,1741030140,-夫_子-,@上官晨宸 @原神 官方给个测试资格[鲜花]万分感谢[鲜花][鲜花][鲜花],,,,,,,,,
1568,4381623719917282,2019-06-10 13:19:23+08:00,6711905049,殇璃51089, @啵啵有四片叶子的草 ,,,,,,,,,
1570,4381614077097823,2019-06-10 12:41:05+08:00,7185001398,无世玉,@原神 我只想要派蒙抱枕[doge]@原神,,,,,,,,,
1571,4381606480977383,2019-06-10 12:10:53+08:00,6829741539,残月SongYT,@叶子的脉络 期待米哈游新游！,,,,,,,,,
1574,4381602253723584,2019-06-10 11:54:05+08:00,6013905025,春寒故梦,总要抱着希望@平山怀壳_825 ,,,,,,,,,
1575,4381601720546984,2019-06-10 11:51:59+08:00,6877757639,小温迪的哥哥,原神PV很棒！ @惬意的中军  保佑我偶一次吧！,,,,,,,,,
1576,4381598378373919,2019-06-10 11:38:42+08:00,5097660074,三釖瑬,@_Novelance 求原神测试服,,,,,,,,,
1577,4381598030347059,2019-06-10 11:37:18+08:00,3774181900,南轲太守,@blacealy 我能欧一波么,,,,,,,,,
1579,4381595852710941,2019-06-10 11:28:40+08:00,5599755806,离坤晋也,@晚风吻尽荷蘤叶 快看，啥游戏出了,,,,,,,,,
1580,4381595785710440,2019-06-10 11:28:23+08:00,3973348290,没有昵称的zyk,@左右丶ZY 嘿嘿，借你一用,,,,,,,,,
